epoch_ms,waiting,hikari_active,hikari_pending,process_cpu,system_cpu
17835870053N,0,0.0,0.0,0.0035948740592134007,0.20889748549323017
17835870053N,0,0.0,0.0,0.0027157077198328456,0.29025844930417494
17835870063N,0,0.0,0.0,0.002194945216562299,0.2876447876447876
17835870073N,0,0.0,0.0,0.0023956735020899313,0.20761904761904762
17835870073N,0,0.0,0.0,0.0026633059317972235,0.2729083665338645
17835870083N,0,0.0,0.0,0.0019176147447602103,0.4980392156862745
17835870093N,0,0.0,0.0,0.0025290945872145348,0.218568665377176
17835870093N,0,0.0,0.0,0.00267698604731806,0.24124513618677043
17835870103N,0,0.0,0.0,0.0028503935802015375,0.23076923076923078
17835870113N,0,0.0,0.0,0.0022672077044274355,0.37058823529411766
17835870113N,0,0.0,0.0,0.002114809177138622,0.2509578544061303
17835870123N,0,0.0,0.0,0.002287987509082786,0.2318548387096774
17835870133N,0,0.0,0.0,0.0020383916415920716,0.20669291338582677
17835870133N,0,0.0,0.0,0.0023686465390671298,0.233201581027668
17835870143N,0,0.0,0.0,0.0026739508799071745,0.20192307692307693
17835870143N,0,0.0,0.0,0.0026614365644440125,0.21923076923076923
17835870153N,0,0.0,0.0,0.002087016340731634,0.22988505747126436
17835870163N,0,0.0,0.0,0.002517891692762852,0.2783300198807157
17835870163N,0,0.0,0.0,0.0021790628524235795,0.2509881422924901
17835870173N,0,0.0,0.0,0.0022271877325530064,0.3194444444444444
17835870183N,0,0.0,0.0,0.002586377489965346,0.236328125
17835870183N,0,0.0,0.0,0.0016976300566049472,0.26411290322580644
17835870193N,0,0.0,0.0,0.0022110229344172085,0.35699797160243407
17835870203N,0,0.0,0.0,0.0025200145702023793,0.27111984282907664
17835870203N,0,0.0,0.0,0.0023394137884883365,0.26679841897233203
17835870213N,0,0.0,0.0,0.0027568673281255667,0.2222222222222222
17835870213N,0,0.0,0.0,0.002582198852652457,0.22529644268774704
17835870223N,0,0.0,0.0,0.0025786713286713287,0.25
