epoch_ms,waiting,hikari_active,hikari_pending,process_cpu,system_cpu
1783592670181,0,0.0,0.0,0.0,0.0
1783592671642,0,0.0,0.0,0.7023436195868952,1.0
1783592673070,48,1.0,0.0,0.7376584681082237,1.0
1783592674290,184,1.0,0.0,0.5503631482982172,1.0
1783592675198,212,26.0,0.0,0.5971260587853632,1.0
1783592676051,214,26.0,0.0,0.2451184010455929,0.9032258064516129
1783592676802,158,24.0,0.0,0.2501592173674008,0.9276218611521418
1783592677615,158,24.0,0.0,0.2814515159772904,0.8830584707646177
1783592678431,102,0.0,0.0,0.10932256887941193,0.6389380530973451
1783592679160,46,0.0,0.0,0.2547020006650081,0.9309701492537313
1783592679810,46,3.0,0.0,0.1926509376272504,0.8545780969479354
1783592680527,0,3.0,0.0,0.030809145331842494,0.45607476635514016
1783592681199,0,1.0,0.0,0.11010952814635391,0.811965811965812
1783592681963,0,1.0,0.0,0.09766064613848484,0.8111510791366906
1783592682630,0,0.0,0.0,0.006558730932954948,0.66728280961183
1783592683337,0,0.0,0.0,0.02675940364983697,0.7299651567944251
1783592684038,0,0.0,0.0,0.007056340140361827,0.4505703422053232
1783592684688,0,0.0,0.0,0.006113643133297671,0.38049713193116635
1783592685356,0,0.0,0.0,0.0042183604978358255,0.3314393939393939
1783592686016,0,0.0,0.0,0.0046666611978988,0.46880907372400754
1783592686688,0,0.0,0.0,0.00432413289707015,0.4018867924528302
1783592687363,0,0.0,0.0,0.004238659731099051,0.30956848030018763
1783592688016,0,0.0,0.0,0.004319315702217873,0.3087378640776699
1783592688658,0,0.0,0.0,0.0035487164324205503,0.373046875
1783592689304,0,0.0,0.0,0.006030743415614566,0.3766990291262136
1783592689955,0,0.0,0.0,0.0039126678811754224,0.3864077669902913
1783592690614,0,0.0,0.0,0.018714884747531545,0.6272727272727273
1783592691310,0,0.0,0.0,0.0043763274982300026,0.7701342281879194
1783592692052,0,0.0,0.0,0.005208850268053027,0.525328330206379
1783592692719,0,0.0,0.0,0.007587389987448611,0.44234404536862004
1783592693378,0,0.0,0.0,0.011163791752835746,0.4505928853754941
1783592694022,0,0.0,0.0,0.005344290121563769,0.3557692307692308
1783592694682,0,0.0,0.0,0.0047095411650433525,0.28810408921933084
1783592695350,0,0.0,0.0,0.004845674268850606,0.2837573385518591
1783592695992,0,0.0,0.0,0.003892324495217377,0.35714285714285715
1783592696663,0,0.0,0.0,0.00914378775532501,0.3320610687022901
1783592697347,0,0.0,0.0,0.005722747676237471,0.26605504587155965
1783592698015,0,0.0,0.0,0.0024891222805701425,0.4393939393939394
1783592698674,0,0.0,0.0,0.003601408120514546,0.5286259541984732
1783592699338,0,0.0,0.0,0.003832289487802379,0.3269961977186312
1783592699989,0,0.0,0.0,0.0036587881231190406,0.2729044834307992
1783592700637,0,0.0,0.0,0.003754477080102648,0.29922779922779924
1783592701291,0,0.0,0.0,0.0029844254190650654,0.3365570599613153
1783592701958,0,0.0,0.0,0.013785701691207455,0.6264150943396226
1783592702617,0,0.0,0.0,0.02366720829464562,0.4581005586592179
1783592703298,0,0.0,0.0,0.006897631751961783,0.7311827956989247
1783592704014,0,0.0,0.0,0.0059190037794635405,0.6814946619217082
1783592704701,0,0.0,0.0,0.00410662846321127,0.305019305019305
1783592705357,0,0.0,0.0,0.003590409978871453,0.5305343511450382
1783592706004,0,0.0,0.0,0.0027630876772766337,0.26810176125244617
1783592706652,0,0.0,0.0,0.0037279417286175567,0.49245283018867925
1783592707325,0,0.0,0.0,0.00356408616396738,0.3563218390804598
1783592707971,0,0.0,0.0,0.003780474884610778,0.2862669245647969
1783592708627,0,0.0,0.0,0.004201521383233218,0.33723196881091616
1783592709270,0,0.0,0.0,0.002434442779202408,0.20662768031189083
1783592709917,0,0.0,0.0,0.01076482040570123,0.2616279069767442
1783592710559,0,0.0,0.0,0.004098241244945247,0.3372093023255814
1783592711215,0,0.0,0.0,0.003150536349514206,0.4088291746641075
1783592711879,0,0.0,0.0,0.003022361539292012,0.3483992467043315
1783592712552,0,0.0,0.0,0.005696247178329571,0.3451492537313433
1783592713213,0,0.0,0.0,0.04902676670686139,0.6070763500931099
1783592713877,0,0.0,0.0,0.003299175158432266,0.43907156673114117
1783592714541,0,0.0,0.0,0.006211386334346431,0.2684310018903592
1783592715207,0,0.0,0.0,0.006794243268337976,0.18726591760299627
1783592715876,0,0.0,0.0,0.013113212991565142,0.20761904761904762
1783592716535,0,0.0,0.0,0.003148416572145667,0.25996204933586337
1783592717192,0,0.0,0.0,0.0038240689541512193,0.195357833655706
1783592717852,0,0.0,0.0,0.009602328780863157,0.22574626865671643
1783592718524,0,0.0,0.0,0.003021475328822886,0.24813432835820895
1783592719193,0,0.0,0.0,0.002518332104973458,0.21653543307086615
1783592719836,0,0.0,0.0,0.0028615300782719173,0.2137546468401487
1783592720516,0,0.0,0.0,0.00973156178543885,0.24763705103969755
1783592721179,0,0.0,0.0,0.006322960813548841,0.21869158878504674
1783592721846,0,0.0,0.0,0.01195559449250191,0.2519230769230769
1783592722492,0,0.0,0.0,0.002975333341503468,0.21001926782273603
