epoch_ms,waiting,hikari_active,hikari_pending,process_cpu,system_cpu
1783588980829,0,0.0,0.0,0.0020989573054404314,0.38764044943820225
1783588981480,0,1.0,0.0,0.02311463245159683,0.48031496062992124
1783588982140,0,1.0,0.0,0.00621568874530118,0.45315487571701724
1783588982793,0,0.0,0.0,0.0022004113369658543,0.42641509433962266
1783588983466,0,0.0,0.0,0.0022021681055255753,0.40823970037453183
1783588984118,0,0.0,0.0,0.002400067039000647,0.42658730158730157
1783588984762,0,0.0,0.0,0.0027538612057004964,0.5714285714285714
1783588985425,0,0.0,0.0,0.002330227862835303,0.38649155722326456
1783588986080,0,0.0,0.0,0.0022495915688907344,0.36242884250474383
1783588986744,0,0.0,0.0,0.003038734495258255,0.41509433962264153
1783588987421,0,0.0,0.0,0.0019117127485282477,0.4250936329588015
1783588988092,0,0.0,0.0,0.0025203820242244634,0.35714285714285715
1783588988744,0,0.0,0.0,0.002329568266578328,0.46153846153846156
1783588989406,0,0.0,0.0,0.0022991156307792865,0.37523809523809526
1783588990058,0,0.0,0.0,0.0024944970671434345,0.3481624758220503
1783588990725,0,0.0,0.0,0.003506594397369369,0.555
1783588991479,0,0.0,0.0,0.00277415286683774,0.7536496350364964
1783588992176,0,0.0,0.0,0.002966403185688319,0.6203007518796992
1783588992817,0,0.0,0.0,0.0031594958913519823,0.3918918918918919
1783588993472,0,0.0,0.0,0.002388491924709642,0.43223443223443225
1783588994184,0,0.0,0.0,0.0026761915419920997,0.354014598540146
1783588994861,0,0.0,0.0,0.0028278470474601956,0.3572744014732965
1783588995530,0,0.0,0.0,0.0024534968689587555,0.32108317214700194
1783588996203,0,0.0,0.0,0.0028220842267139713,0.302158273381295
1783588996886,0,0.0,0.0,0.0030031458126256556,0.39285714285714285
1783588997537,0,0.0,0.0,0.0019269747978110767,0.4853801169590643
1783588998195,0,0.0,0.0,0.0026882264868789796,0.2894736842105263
1783588998866,0,0.0,0.0,0.00332038264142595,0.32695984703632885
1783588999519,0,0.0,0.0,0.002394112941097288,0.34990439770554493
1783589000184,0,0.0,0.0,0.0024725768079419284,0.27037037037037037
1783589000842,0,0.0,0.0,0.002223671592854143,0.22709923664122136
1783589001512,0,0.0,0.0,0.0025655973181115885,0.2542056074766355
1783589002173,0,0.0,0.0,0.0021155573760571968,0.22986247544204322
1783589002829,0,0.0,0.0,0.00270681760931735,0.274582560296846
1783589003503,0,0.0,0.0,0.0025054287398607556,0.21200750469043153
1783589004182,0,0.0,0.0,0.002838228960032669,0.18164794007490637
1783589004838,0,0.0,0.0,0.002547030613194664,0.34099616858237547
1783589005501,0,0.0,0.0,0.002205728721484605,0.31985294117647056
1783589006191,0,0.0,0.0,0.0028121459893687886,0.19888475836431227
1783589006858,0,0.0,0.0,0.002434541516860426,0.5172413793103449
1783589007530,0,0.0,0.0,0.002403790185041822,0.35648994515539306
1783589008214,0,0.0,0.0,0.003521701172919606,0.20747663551401868
1783589008887,0,0.0,0.0,0.0030763264247778118,0.2650375939849624
1783589009543,0,0.0,0.0,0.0024221815783342865,0.2876190476190476
1783589010211,0,0.0,0.0,0.0021852670201338875,0.27204502814258913
1783589010880,0,0.0,0.0,0.0030500702838206196,0.3660377358490566
1783589011536,0,0.0,0.0,0.0021042317222575327,0.3861003861003861
1783589012190,0,0.0,0.0,0.0020042254282488046,0.40337711069418386
1783589012870,0,0.0,0.0,0.0023153726463229236,0.3258426966292135
1783589013525,0,0.0,0.0,0.0022217232785039236,0.2722007722007722
1783589014184,0,0.0,0.0,0.002280355215445626,0.29411764705882354
1783589014848,0,0.0,0.0,0.0021512311165341066,0.24339622641509434
1783589015510,0,0.0,0.0,0.00201944737301184,0.26577437858508607
1783589016165,0,0.0,0.0,0.0026358716526312777,0.3041825095057034
1783589016853,0,0.0,0.0,0.0018826469382976232,0.3284403669724771
1783589017515,0,0.0,0.0,0.0021806406901578425,0.3747645951035782
1783589018186,0,0.0,0.0,0.0023656883419677184,0.4846153846153846
1783589018837,0,0.0,0.0,0.0017987327187209412,0.3415559772296015
1783589019503,0,0.0,0.0,0.002141411922312318,0.32755298651252407
1783589020168,0,0.0,0.0,0.002077287871460046,0.2951127819548872
1783589020822,0,0.0,0.0,0.001981843250979775,0.3339622641509434
1783589021486,0,0.0,0.0,0.0022157163521073437,0.32571428571428573
1783589022157,0,0.0,0.0,0.0026464992714523143,0.5543672014260249
1783589022865,0,0.0,0.0,0.0021032612208205783,0.5249537892791127
1783589023531,0,0.0,0.0,0.0022852379268723864,0.28982725527831094
1783589024193,0,0.0,0.0,0.0025538630256202186,0.5213358070500927
1783589024878,0,0.0,0.0,0.0019570478196556055,0.40384615384615385
1783589025524,0,0.0,0.0,0.0025709919863399705,0.2528957528957529
1783589026187,0,0.0,0.0,0.002914068394113209,0.2161654135338346
1783589026845,0,0.0,0.0,0.002153309340829458,0.3416988416988417
1783589027532,0,0.0,0.0,0.002233106272780373,0.44329896907216493
1783589028243,0,0.0,0.0,0.0025857293163696854,0.6476014760147601
1783589028914,0,0.0,0.0,0.0017983829038509332,0.3435114503816794
1783589029566,0,0.0,0.0,0.0024277509742626022,0.49714285714285716
1783589030229,0,0.0,0.0,0.002065868901302405,0.45
1783589030883,0,0.0,0.0,0.0017213567896279356,0.4079696394686907
