epoch_ms,waiting,hikari_active,hikari_pending,process_cpu,system_cpu
1783592525681,0,33.0,21.0,0.0,0.0
1783592526478,2,0.0,0.0,0.6930643003101434,1.0
1783592527554,2,0.0,0.0,0.6336668639203679,1.0
1783592528974,180,4.0,0.0,0.6995824504368523,0.9992753623188406
1783592530731,154,4.0,0.0,0.7413986836394274,1.0
1783592531662,168,0.0,0.0,0.6794305632921206,0.9988038277511961
1783592532862,205,5.0,0.0,0.7326942135067802,0.997134670487106
1783592534067,175,5.0,0.0,0.7457751446420773,1.0
1783592534821,145,8.0,0.0,0.7597508084148342,1.0
1783592535971,103,40.0,34.0,0.6854697665518561,0.9968119022316685
1783592537125,91,9.0,0.0,0.6269617444162083,0.9982078853046595
1783592538506,91,13.0,0.0,0.6521271560628236,1.0
1783592539931,91,10.0,0.0,0.6112254900945211,1.0
1783592541428,91,40.0,41.0,0.6031797631808175,1.0
1783592542945,91,40.0,10.0,0.6765096223379119,0.997539975399754
1783592543956,70,1.0,0.0,0.6486574403974944,0.9897003745318352
1783592545278,49,1.0,0.0,0.6829722657421914,1.0
1783592546027,49,6.0,0.0,0.5372033787900269,1.0
1783592546868,49,6.0,0.0,0.5489749596743222,0.9974391805377721
1783592547778,9,0.0,0.0,0.3374473170060175,0.875
1783592548534,0,0.0,0.0,0.6477564935726883,1.0
1783592549300,0,5.0,0.0,0.6432237207118774,1.0
1783592550001,0,5.0,0.0,0.12640542688175113,0.6915708812260536
1783592550685,0,0.0,0.0,0.009398672317040583,0.4397810218978102
1783592551355,0,0.0,0.0,0.08399669487742709,0.6111111111111112
1783592552054,0,0.0,0.0,0.010335111448145714,0.4726277372262774
1783592552739,0,0.0,0.0,0.008719878535546738,0.40298507462686567
1783592553399,0,0.0,0.0,0.003168805322373205,0.5048923679060665
1783592554062,0,0.0,0.0,0.0067744473486802004,0.3901098901098901
1783592554752,0,0.0,0.0,0.010240675688505554,0.3738489871086556
1783592555414,0,0.0,0.0,0.00787844745016247,0.4708097928436911
1783592556097,0,0.0,0.0,0.004186927554323371,0.36247723132969034
1783592556794,0,0.0,0.0,0.0056731786808701164,0.32967032967032966
1783592557473,0,0.0,0.0,0.005831203968134676,0.3390151515151515
1783592558143,0,0.0,0.0,0.006052635890164914,0.32149532710280376
1783592558817,0,0.0,0.0,0.01702386204868005,0.3856088560885609
1783592559490,0,0.0,0.0,0.011386556115157986,0.34831460674157305
1783592560157,0,0.0,0.0,0.004152651898000099,0.3187855787476281
1783592560815,0,0.0,0.0,0.004408516514320911,0.36923076923076925
1783592561480,0,0.0,0.0,0.0052322086120087175,0.32827324478178366
1783592562138,0,0.0,0.0,0.005732612758220112,0.4591078066914498
1783592562829,0,0.0,0.0,0.005083153331971161,0.4124087591240876
1783592563503,0,0.0,0.0,0.008790469214342464,0.43738656987295826
1783592564192,0,0.0,0.0,0.004583622908377183,0.41379310344827586
1783592564847,0,0.0,0.0,0.006342186868988763,0.5919117647058824
1783592565544,0,0.0,0.0,0.006254353656040187,0.37105751391465674
1783592566211,0,0.0,0.0,0.008007478960279342,0.30654205607476637
1783592566891,0,0.0,0.0,0.0054601326087020076,0.3296500920810313
1783592567568,0,0.0,0.0,0.010262600288314857,0.35150375939849626
1783592568236,0,0.0,0.0,0.005559955338595763,0.2978723404255319
1783592568905,0,0.0,0.0,0.004403709765411893,0.3509090909090909
1783592569576,0,0.0,0.0,0.00396948415659205,0.32575757575757575
1783592570241,0,0.0,0.0,0.004604899787393413,0.3106060606060606
1783592570900,0,0.0,0.0,0.005452137506324896,0.3586744639376218
1783592571553,0,0.0,0.0,0.004455332051471676,0.3395176252319109
1783592572233,0,0.0,0.0,0.003304381630502614,0.2959558823529412
1783592572912,0,0.0,0.0,0.004802581540473342,0.38691588785046727
1783592573569,0,0.0,0.0,0.024445011930196655,0.31844660194174756
1783592574216,0,0.0,0.0,0.007666815345459696,0.3036053130929791
1783592574896,0,0.0,0.0,0.004874043579082858,0.3467889908256881
1783592575563,0,0.0,0.0,0.004886994569878853,0.40384615384615385
1783592576233,0,0.0,0.0,0.006390376004361543,0.45692883895131087
1783592576906,0,0.0,0.0,0.0033969823901651886,0.3620689655172414
1783592577575,0,0.0,0.0,0.01937363418882275,0.35992578849721707
1783592578246,0,0.0,0.0,0.0034555613394765534,0.3182674199623352
1783592578904,0,0.0,0.0,0.003924513828883884,0.350187265917603
1783592579564,0,0.0,0.0,0.0034458077398844458,0.34541984732824427
1783592580226,0,0.0,0.0,0.004288635344375442,0.2988505747126437
1783592580889,0,0.0,0.0,0.00455314179035831,0.3522727272727273
