epoch_ms,waiting,hikari_active,hikari_pending,process_cpu,system_cpu
1783589731342,0,0.0,0.0,0.0020444840819415166,0.4050387596899225
1783589731992,0,0.0,0.0,0.0019196326858863808,0.37358490566037733
1783589732641,0,0.0,0.0,0.0019320482818827752,0.3923809523809524
1783589733305,0,0.0,0.0,0.0019665936448292516,0.32695984703632885
1783589733967,0,0.0,0.0,0.002010643710659249,0.3155893536121673
1783589734621,0,0.0,0.0,0.0018748544819557624,0.27734375
1783589735264,0,0.0,0.0,0.0018552462914590753,0.30118110236220474
1783589735937,0,0.0,0.0,0.0036007968671453662,0.825
1783589736737,0,0.0,0.0,0.0027516272217704063,0.7879310344827586
1783589737475,0,0.0,0.0,0.0034593485823037713,0.7512355848434926
1783589738213,0,0.0,0.0,0.0026852830802477027,0.47706422018348627
1783589738899,0,0.0,0.0,0.0017089290511185513,0.3768939393939394
1783589739553,0,0.0,0.0,0.002017743152851158,0.345489443378119
1783589740230,0,0.0,0.0,0.0024745862137560424,0.3010948905109489
1783589740896,0,0.0,0.0,0.001999540002985411,0.5028901734104047
1783589741559,0,0.0,0.0,0.00355043644175139,0.5643382352941176
1783589742266,0,0.0,0.0,0.0035407503906090976,0.605683836589698
1783589742992,0,0.0,0.0,0.0028058527927102943,0.6548672566371682
1783589743676,0,0.0,0.0,0.0031093095114717263,0.2541743970315399
1783589744343,0,0.0,0.0,0.002801211113533944,0.2237093690248566
1783589744995,0,0.0,0.0,0.0016984492204987955,0.36015325670498083
1783589745667,0,0.0,0.0,0.0027142542493886045,0.26436781609195403
1783589746320,0,0.0,0.0,0.003169638829579286,0.21468926553672316
1783589746979,0,0.0,0.0,0.002094797153971994,0.25882352941176473
1783589747623,0,0.0,0.0,0.0019561762034514076,0.5468451242829828
1783589748296,0,0.0,0.0,0.002821005584260939,0.20934579439252338
1783589748957,0,0.0,0.0,0.002518849219729974,0.21388367729831145
1783589749637,0,0.0,0.0,0.002488596399080906,0.2681564245810056
1783589750300,0,0.0,0.0,0.0025695345825658476,0.22519083969465647
1783589750965,0,0.0,0.0,0.0018042749307626595,0.29389312977099236
1783589751622,0,0.0,0.0,0.0023174395118617827,0.29063097514340347
1783589752275,0,0.0,0.0,0.0021066511546632576,0.2692307692307692
1783589752930,0,0.0,0.0,0.0018087901734572611,0.38846153846153847
1783589753590,0,0.0,0.0,0.002072743626752251,0.30597014925373134
1783589754250,0,0.0,0.0,0.0020613642952881585,0.38076923076923075
1783589754907,0,0.0,0.0,0.0021563973762231746,0.4517374517374517
